Review_ID,Date,Review_Text,Rating,Sentiment_Label
REV_2285,2025-04-02,The check-in was slow and the price was slow,1,Negative
REV_2286,2025-01-27,The bed was delicious and the wifi was clean,5,Positive
REV_2287,2025-03-15,The wifi was delicious and the location was amazing,4,Positive
REV_2288,2025-02-09,The carpet was slow and the ac was old,2,Negative
REV_2289,2025-04-18,The noise was old and the carpet was slow,2,Negative
REV_2290,2025-04-01,The view was fast,4,Positive
REV_2291,2025-05-05,The check-in was expensive and the check-in was loud,1,Negative
REV_2292,2025-02-12,The room was friendly,4,Positive
REV_2293,2025-04-12,The elevator was smelly and the carpet was old,2,Negative
REV_2294,2025-01-30,The carpet was old and the carpet was loud,2,Negative
REV_2295,2025-02-23,The breakfast was excellent,5,Positive
REV_2296,2025-01-13,The bed was delicious,4,Positive
REV_2297,2025-06-12,The view was excellent. the view was friendly,4,Positive
REV_2298,2025-04-29,The breakfast was friendly,4,Positive
REV_2299,2025-05-10,The location was great,4,Positive
REV_2300,2025-05-02,The location was amazing,5,Positive
REV_2301,2025-06-24,The price was smelly and the carpet was smelly,2,Negative
REV_2302,2025-03-18,The location was comfortable and the location was great,5,Positive
REV_2303,2025-01-19,The room was delicious. the room was clean,4,Positive
REV_2304,2025-02-22,The wifi was friendly,5,Positive
REV_2305,2025-01-25,The elevator was dirty and the ac was slow,2,Negative
REV_2306,2025-04-30,The wifi was great,4,Positive
REV_2307,2025-04-21,The check-in was old but the pool was delicious,3,Neutral
REV_2308,2025-02-03,The check-in was loud and the carpet was rude,1,Negative
REV_2309,2025-06-05,"The breakfast was amazing. However, the wifi was friendly",5,Positive
REV_2310,2025-03-01,The bed was clean,5,Positive
REV_2311,2025-02-22,The carpet was smelly and the check-in was loud,1,Negative
REV_2312,2025-03-02,The breakfast was delicious,4,Positive
REV_2313,2025-03-27,The ac was old and the elevator was slow,1,Negative
REV_2314,2025-04-23,The wifi was clean,4,Positive
REV_2315,2025-03-20,The carpet was dirty and the price was old,2,Negative
REV_2316,2025-06-11,The location was excellent,5,Positive
REV_2317,2025-01-20,The view was comfortable,5,Positive
REV_2318,2025-04-26,The bathroom was expensive and the price was smelly,2,Negative
REV_2319,2025-02-16,The room was great,4,Positive
REV_2320,2025-05-24,The pool was friendly,4,Positive
REV_2321,2025-03-03,The bed was clean,5,Positive
REV_2322,2025-04-24,The breakfast was amazing but the location was delicious,4,Positive
REV_2323,2025-06-05,The bed was fast but the room was amazing,4,Positive
REV_2324,2025-03-12,The noise was slow but the room was delicious,3,Neutral
REV_2325,2025-06-22,The room was clean. the pool was great,4,Positive
REV_2326,2025-01-22,The wifi was excellent but the view was excellent,5,Positive
REV_2327,2025-05-02,The ac was smelly and the price was slow,2,Negative
REV_2328,2025-06-07,The pool was clean,5,Positive
REV_2329,2025-03-21,The breakfast was amazing and the wifi was comfortable,4,Positive
REV_2330,2025-01-17,The wifi was excellent,4,Positive
REV_2331,2025-06-20,The bed was excellent,5,Positive
REV_2332,2025-04-01,The wifi was fast,5,Positive
REV_2333,2025-02-02,The bed was friendly,5,Positive
REV_2334,2025-06-26,The bathroom was old and the bathroom was expensive,1,Negative
REV_2335,2025-04-17,The breakfast was amazing and the view was amazing,4,Positive
REV_2336,2025-03-21,The view was friendly,5,Positive
REV_2337,2025-04-30,The price was smelly but the pool was great,3,Neutral
REV_2338,2025-03-26,The bed was comfortable and the location was great,4,Positive
REV_2339,2025-04-29,"The staff was clean. However, the room was amazing",4,Positive
REV_2340,2025-05-14,The room was fast,4,Positive
REV_2341,2025-05-12,The bed was delicious but the bed was amazing,4,Positive
REV_2342,2025-01-13,The breakfast was friendly. the staff was amazing,4,Positive
REV_2343,2025-01-23,The price was broken but the staff was comfortable,3,Neutral
REV_2344,2025-05-28,The breakfast was amazing,5,Positive
REV_2345,2025-02-22,The check-in was rude but the bed was comfortable,3,Neutral
REV_2346,2025-04-21,The check-in was broken and the check-in was loud,2,Negative
REV_2347,2025-02-28,The ac was expensive but the room was delicious,3,Neutral
REV_2348,2025-01-25,The bed was friendly,5,Positive
REV_2349,2025-03-25,The ac was old and the noise was smelly,1,Negative
REV_2350,2025-05-15,"The breakfast was fast. However, the bed was friendly",5,Positive
REV_2351,2025-06-22,The elevator was expensive and the noise was old,2,Negative
REV_2352,2025-04-21,The pool was clean,5,Positive
REV_2353,2025-01-16,The check-in was smelly but the location was great,3,Neutral
REV_2354,2025-05-02,The room was clean,5,Positive
REV_2355,2025-05-15,The bed was amazing and the wifi was amazing,4,Positive
REV_2356,2025-01-13,The bathroom was dirty but the pool was amazing,3,Neutral
REV_2357,2025-03-20,The view was friendly,4,Positive
REV_2358,2025-02-15,The staff was friendly,4,Positive
REV_2359,2025-02-05,The location was clean,4,Positive
REV_2360,2025-05-02,The location was clean but the location was amazing,4,Positive
REV_2361,2025-05-16,The room was friendly,5,Positive
REV_2362,2025-03-26,The breakfast was excellent,5,Positive
REV_2363,2025-04-03,The pool was friendly. the pool was comfortable,5,Positive
REV_2364,2025-02-14,The breakfast was amazing and the wifi was comfortable,5,Positive
REV_2365,2025-01-25,The breakfast was delicious,4,Positive
REV_2366,2025-06-09,The wifi was comfortable,4,Positive
REV_2367,2025-03-17,The location was clean,5,Positive
REV_2368,2025-04-22,The view was comfortable,5,Positive
REV_2369,2025-01-31,The carpet was slow but the room was delicious,3,Neutral
REV_2370,2025-04-14,The noise was loud and the price was dirty,1,Negative
REV_2371,2025-05-15,The wifi was comfortable,4,Positive
REV_2372,2025-02-09,"The room was comfortable. However, the location was great",4,Positive
REV_2373,2025-06-22,The check-in was dirty and the price was slow,2,Negative
REV_2374,2025-05-03,The ac was rude and the ac was rude,1,Negative
REV_2375,2025-01-29,"The view was delicious. However, the location was excellent",4,Positive
REV_2376,2025-04-19,The check-in was loud but the wifi was delicious,3,Neutral
REV_2377,2025-05-04,"The breakfast was delicious. However, the breakfast was fast",4,Positive
REV_2378,2025-06-12,The breakfast was comfortable and the view was excellent,5,Positive
REV_2379,2025-02-17,The bathroom was dirty and the elevator was expensive,1,Negative
REV_2380,2025-02-06,"The breakfast was excellent. However, the wifi was friendly",4,Positive
REV_2381,2025-02-16,The breakfast was delicious,5,Positive
REV_2382,2025-05-07,The room was delicious and the bed was comfortable,4,Positive
REV_2383,2025-05-08,The bed was clean,4,Positive
REV_2384,2025-03-26,"The bed was great. However, the wifi was great",4,Positive
REV_2385,2025-05-05,The bed was clean,4,Positive
REV_2386,2025-04-19,The location was clean. the wifi was excellent,5,Positive
REV_2387,2025-06-12,The staff was excellent but the breakfast was clean,5,Positive
REV_2388,2025-05-27,The breakfast was excellent,5,Positive
REV_2389,2025-03-25,The breakfast was friendly,4,Positive
REV_2390,2025-05-21,The price was old and the noise was rude,2,Negative
REV_2391,2025-03-07,The staff was comfortable and the wifi was delicious,5,Positive
REV_2392,2025-01-22,The price was old and the price was expensive,1,Negative
REV_2393,2025-04-18,The bathroom was dirty and the elevator was slow,2,Negative
REV_2394,2025-02-22,The ac was rude but the pool was great,3,Neutral
REV_2395,2025-01-31,The wifi was fast but the wifi was friendly,5,Positive
REV_2396,2025-03-23,The ac was loud and the ac was rude,2,Negative
REV_2397,2025-02-13,The bathroom was rude and the price was broken,1,Negative
REV_2398,2025-06-28,The elevator was slow but the location was fast,3,Neutral
REV_2399,2025-01-24,The location was amazing,5,Positive
REV_2400,2025-02-01,The location was comfortable and the view was excellent,5,Positive
REV_2401,2025-04-30,The staff was excellent,5,Positive
REV_2402,2025-01-09,The view was clean,4,Positive
REV_2403,2025-03-06,The noise was dirty but the view was fast,3,Neutral
REV_2404,2025-04-21,The bathroom was broken and the price was smelly,2,Negative
REV_2405,2025-02-17,The noise was dirty and the check-in was smelly,1,Negative
REV_2406,2025-05-07,The noise was loud and the bathroom was dirty,2,Negative
REV_2407,2025-04-09,The staff was comfortable,5,Positive
REV_2408,2025-03-07,The staff was comfortable,4,Positive
REV_2409,2025-06-21,The noise was slow and the ac was slow,1,Negative
REV_2410,2025-01-27,The noise was expensive but the wifi was clean,3,Neutral
REV_2411,2025-05-05,The bed was friendly,5,Positive
REV_2412,2025-05-08,The room was fast,5,Positive
REV_2413,2025-03-10,"The bed was friendly. However, the wifi was amazing",4,Positive
REV_2414,2025-04-10,The elevator was loud and the noise was broken,2,Negative
REV_2415,2025-01-16,The breakfast was excellent,4,Positive
REV_2416,2025-02-04,The carpet was smelly but the room was amazing,3,Neutral
REV_2417,2025-03-30,The wifi was comfortable. the pool was comfortable,5,Positive
REV_2418,2025-03-24,The wifi was clean,5,Positive
REV_2419,2025-01-18,The staff was clean,5,Positive
REV_2420,2025-03-17,The staff was friendly and the breakfast was great,5,Positive
REV_2421,2025-05-27,The wifi was amazing and the location was great,4,Positive
REV_2422,2025-04-22,The pool was fast,4,Positive
REV_2423,2025-05-20,The view was delicious and the view was comfortable,5,Positive
REV_2424,2025-03-19,The pool was clean and the view was amazing,5,Positive
REV_2425,2025-05-25,The breakfast was excellent,5,Positive
REV_2426,2025-01-23,The room was excellent. the wifi was fast,4,Positive
REV_2427,2025-06-25,The bed was great,4,Positive
REV_2428,2025-06-16,The wifi was delicious,4,Positive
REV_2429,2025-01-20,The ac was old and the check-in was dirty,1,Negative
REV_2430,2025-03-23,The wifi was friendly but the location was great,4,Positive
REV_2431,2025-04-02,The elevator was rude and the check-in was dirty,1,Negative
REV_2432,2025-05-14,The check-in was broken and the carpet was dirty,2,Negative
REV_2433,2025-04-03,The breakfast was fast but the room was great,4,Positive
REV_2434,2025-04-12,The breakfast was clean,5,Positive
REV_2435,2025-04-18,The price was old but the pool was amazing,3,Neutral
REV_2436,2025-01-15,The check-in was smelly and the noise was smelly,2,Negative
REV_2437,2025-06-12,The wifi was delicious,4,Positive
REV_2438,2025-01-20,The noise was old and the bathroom was dirty,1,Negative
REV_2439,2025-05-11,The elevator was broken and the ac was expensive,1,Negative
REV_2440,2025-01-03,The price was dirty and the carpet was dirty,1,Negative
REV_2441,2025-01-13,The price was expensive and the noise was loud,1,Negative
REV_2442,2025-01-19,The staff was delicious,4,Positive
REV_2443,2025-05-30,The breakfast was fast and the view was amazing,5,Positive
REV_2444,2025-05-03,"The location was fast. However, the pool was delicious",4,Positive
REV_2445,2025-06-24,The breakfast was excellent. the location was delicious,5,Positive
REV_2446,2025-01-27,The staff was great,4,Positive
REV_2447,2025-01-05,The noise was broken and the check-in was old,1,Negative
REV_2448,2025-04-28,The noise was dirty and the carpet was expensive,1,Negative
REV_2449,2025-05-20,The carpet was slow and the price was slow,2,Negative
REV_2450,2025-03-08,The staff was excellent. the wifi was excellent,4,Positive
REV_2451,2025-01-13,The pool was excellent,5,Positive
REV_2452,2025-01-27,The room was great and the pool was fast,5,Positive
REV_2453,2025-03-01,The elevator was broken and the bathroom was old,2,Negative
REV_2454,2025-06-24,The check-in was smelly and the elevator was broken,1,Negative
REV_2455,2025-02-02,The view was fast but the location was fast,5,Positive
REV_2456,2025-05-05,The pool was clean. the view was friendly,5,Positive
REV_2457,2025-04-28,The bathroom was old and the carpet was rude,1,Negative
REV_2458,2025-02-12,The breakfast was clean,5,Positive
REV_2459,2025-03-22,The wifi was fast,5,Positive
REV_2460,2025-03-26,The room was comfortable,5,Positive
REV_2461,2025-03-14,The breakfast was great and the breakfast was comfortable,5,Positive
REV_2462,2025-05-02,The bed was fast. the staff was clean,4,Positive
REV_2463,2025-03-31,The carpet was loud and the ac was expensive,2,Negative
REV_2464,2025-01-03,"The breakfast was excellent. However, the room was great",5,Positive
REV_2465,2025-04-03,"The bed was amazing. However, the breakfast was comfortable",5,Positive
REV_2466,2025-03-04,The staff was great. the bed was excellent,4,Positive
REV_2467,2025-01-30,The breakfast was fast,5,Positive
REV_2468,2025-01-11,The price was slow and the noise was broken,1,Negative
REV_2469,2025-01-02,The bathroom was dirty and the check-in was slow,2,Negative
REV_2470,2025-01-07,The view was delicious. the bed was excellent,4,Positive
REV_2471,2025-04-27,The bed was clean,5,Positive
REV_2472,2025-02-16,The location was amazing,5,Positive
REV_2473,2025-05-21,The view was clean but the room was great,5,Positive
REV_2474,2025-03-25,The location was delicious. the staff was excellent,4,Positive
REV_2475,2025-06-19,The pool was delicious,4,Positive
REV_2476,2025-03-10,The wifi was fast,5,Positive
REV_2477,2025-05-27,The price was rude and the noise was expensive,1,Negative
REV_2478,2025-03-09,The staff was fast,4,Positive
REV_2479,2025-06-28,The pool was comfortable. the location was great,5,Positive
REV_2480,2025-04-08,The view was friendly. the wifi was delicious,4,Positive
REV_2481,2025-03-06,The bed was amazing. the pool was amazing,5,Positive
REV_2482,2025-04-22,The ac was broken and the bathroom was broken,1,Negative
REV_2483,2025-01-27,"The view was delicious. However, the staff was excellent",4,Positive
REV_2484,2025-03-02,The carpet was broken and the price was slow,2,Negative
REV_2485,2025-02-28,The wifi was excellent,4,Positive
REV_2486,2025-03-12,The check-in was rude and the price was old,1,Negative
REV_2487,2025-04-07,The wifi was delicious. the location was comfortable,4,Positive
REV_2488,2025-02-04,The wifi was amazing,5,Positive
REV_2489,2025-05-09,The carpet was broken and the elevator was loud,2,Negative
REV_2490,2025-04-15,The staff was amazing,4,Positive
REV_2491,2025-06-19,"The view was fast. However, the wifi was amazing",5,Positive
REV_2492,2025-03-08,The noise was loud and the ac was loud,2,Negative
REV_2493,2025-03-28,The staff was clean,4,Positive
REV_2494,2025-03-31,The breakfast was fast,5,Positive
REV_2495,2025-01-21,"The pool was delicious. However, the view was comfortable",4,Positive
REV_2496,2025-05-18,The wifi was fast,5,Positive
REV_2497,2025-06-26,The bed was clean,5,Positive
REV_2498,2025-05-14,The check-in was slow and the price was expensive,2,Negative
REV_2499,2025-04-15,The carpet was loud but the location was delicious,3,Neutral
REV_2500,2025-02-25,The view was comfortable and the breakfast was comfortable,4,Positive
REV_2501,2025-05-11,The room was amazing,4,Positive
REV_2502,2025-04-24,The wifi was comfortable,5,Positive
REV_2503,2025-05-30,The ac was slow and the price was expensive,1,Negative
REV_2504,2025-01-21,The ac was rude and the noise was dirty,1,Negative
REV_2505,2025-05-23,The breakfast was clean. the pool was great,4,Positive
REV_2506,2025-02-22,The location was great,5,Positive
REV_2507,2025-04-11,The view was clean,4,Positive
REV_2508,2025-05-23,The location was fast,5,Positive
REV_2509,2025-04-18,The carpet was expensive and the noise was smelly,1,Negative
REV_2510,2025-02-07,The staff was fast,4,Positive
REV_2511,2025-06-12,The breakfast was friendly,4,Positive
REV_2512,2025-03-29,The wifi was friendly and the pool was delicious,4,Positive
REV_2513,2025-02-08,The breakfast was comfortable,5,Positive
REV_2514,2025-06-26,The view was delicious,4,Positive
REV_2515,2025-01-06,The check-in was expensive and the bathroom was rude,2,Negative
REV_2516,2025-05-30,"The view was great. However, the location was comfortable",4,Positive
REV_2517,2025-01-11,"The wifi was excellent. However, the wifi was fast",4,Positive
REV_2518,2025-05-27,The breakfast was clean,5,Positive
REV_2519,2025-05-03,The staff was amazing. the staff was clean,4,Positive
REV_2520,2025-04-22,The price was slow and the noise was smelly,1,Negative
REV_2521,2025-04-08,The pool was delicious,5,Positive
REV_2522,2025-03-02,The check-in was slow and the carpet was dirty,2,Negative
REV_2523,2025-04-14,The check-in was smelly but the wifi was great,3,Neutral
REV_2524,2025-06-17,The view was delicious,5,Positive
REV_2525,2025-01-11,The bed was excellent,5,Positive
REV_2526,2025-05-11,The pool was clean,5,Positive
REV_2527,2025-05-20,The bed was delicious,4,Positive
REV_2528,2025-03-23,The view was comfortable and the location was fast,4,Positive
REV_2529,2025-06-29,"The view was delicious. However, the breakfast was amazing",5,Positive
REV_2530,2025-04-28,The room was clean but the staff was comfortable,4,Positive
REV_2531,2025-04-27,The view was clean but the view was friendly,5,Positive
REV_2532,2025-06-19,"The room was great. However, the view was comfortable",4,Positive
REV_2533,2025-01-29,The carpet was loud and the ac was loud,1,Negative
REV_2534,2025-05-29,The pool was comfortable and the staff was fast,5,Positive
REV_2535,2025-01-19,The room was great and the room was amazing,4,Positive
REV_2536,2025-01-30,The location was delicious,5,Positive
REV_2537,2025-02-22,The view was amazing and the room was excellent,5,Positive
REV_2538,2025-05-28,The elevator was old and the bathroom was slow,2,Negative
REV_2539,2025-03-06,The ac was expensive and the carpet was broken,1,Negative
REV_2540,2025-02-09,The location was amazing,5,Positive
REV_2541,2025-03-11,The staff was excellent and the wifi was excellent,5,Positive
REV_2542,2025-02-20,"The location was amazing. However, the wifi was fast",5,Positive
REV_2543,2025-01-17,The location was excellent. the pool was excellent,4,Positive
REV_2544,2025-02-25,The pool was friendly,4,Positive
REV_2545,2025-04-12,"The staff was friendly. However, the pool was clean",5,Positive
REV_2546,2025-06-05,The wifi was comfortable,4,Positive
REV_2547,2025-01-19,The view was clean. the room was amazing,5,Positive
REV_2548,2025-02-11,The check-in was slow but the room was fast,3,Neutral
REV_2549,2025-06-26,The view was excellent,5,Positive
REV_2550,2025-05-28,The view was comfortable and the location was comfortable,4,Positive
REV_2551,2025-04-28,The carpet was rude but the pool was clean,3,Neutral
REV_2552,2025-04-16,The breakfast was comfortable and the breakfast was friendly,5,Positive
REV_2553,2025-02-07,The wifi was delicious. the wifi was delicious,4,Positive
REV_2554,2025-02-11,The noise was rude but the bed was fast,3,Neutral
REV_2555,2025-01-03,The carpet was smelly and the elevator was slow,2,Negative
REV_2556,2025-05-01,The view was fast,4,Positive
REV_2557,2025-03-27,The price was smelly and the bathroom was smelly,2,Negative
REV_2558,2025-03-23,The bathroom was loud but the bed was friendly,3,Neutral
REV_2559,2025-04-28,The pool was amazing,5,Positive
REV_2560,2025-03-24,The noise was broken and the elevator was smelly,2,Negative
REV_2561,2025-01-22,The view was friendly,4,Positive
REV_2562,2025-02-15,The location was amazing,4,Positive
REV_2563,2025-02-23,The carpet was broken and the check-in was old,2,Negative
REV_2564,2025-06-23,The view was comfortable,5,Positive
REV_2565,2025-05-09,The view was clean,5,Positive
REV_2566,2025-05-15,The carpet was dirty but the wifi was great,3,Neutral
REV_2567,2025-05-08,The carpet was broken and the noise was broken,2,Negative
REV_2568,2025-05-26,The check-in was loud and the check-in was old,1,Negative
REV_2569,2025-04-23,The pool was friendly and the room was excellent,5,Positive
REV_2570,2025-03-08,The noise was broken and the check-in was smelly,1,Negative
REV_2571,2025-04-18,The pool was friendly,5,Positive
REV_2572,2025-06-09,The breakfast was friendly but the room was clean,4,Positive
REV_2573,2025-03-27,The carpet was loud and the noise was dirty,1,Negative
REV_2574,2025-01-28,The bed was delicious. the bed was amazing,4,Positive
REV_2575,2025-03-20,The room was friendly. the breakfast was amazing,5,Positive
REV_2576,2025-01-28,The breakfast was fast but the staff was delicious,4,Positive
REV_2577,2025-01-05,The location was friendly. the breakfast was excellent,5,Positive
REV_2578,2025-03-04,The wifi was friendly,4,Positive
REV_2579,2025-04-17,The room was great,4,Positive
REV_2580,2025-06-06,The bathroom was slow and the check-in was smelly,2,Negative
REV_2581,2025-04-30,The check-in was dirty and the price was loud,2,Negative
REV_2582,2025-05-04,The breakfast was excellent but the room was comfortable,4,Positive
REV_2583,2025-01-27,The room was clean,5,Positive
REV_2584,2025-02-02,The bathroom was dirty and the bathroom was dirty,2,Negative
REV_2585,2025-03-26,The wifi was friendly. the wifi was amazing,5,Positive
REV_2586,2025-01-07,The room was comfortable. the pool was delicious,5,Positive
REV_2587,2025-03-10,The price was dirty and the bathroom was broken,1,Negative
REV_2588,2025-04-06,The carpet was rude and the price was rude,2,Negative
REV_2589,2025-03-11,The pool was fast,4,Positive
REV_2590,2025-03-19,The price was dirty and the noise was broken,1,Negative
REV_2591,2025-05-07,The elevator was broken and the price was rude,2,Negative
REV_2592,2025-06-11,The price was expensive but the view was friendly,3,Neutral
REV_2593,2025-01-21,The location was amazing,5,Positive
REV_2594,2025-03-19,The bathroom was dirty and the noise was dirty,2,Negative
REV_2595,2025-05-21,The elevator was dirty and the check-in was smelly,1,Negative
REV_2596,2025-06-17,The breakfast was clean but the bed was excellent,4,Positive
REV_2597,2025-05-05,The staff was delicious,4,Positive
REV_2598,2025-01-24,The price was slow and the ac was loud,2,Negative
REV_2599,2025-03-26,The staff was excellent,5,Positive
REV_2600,2025-03-14,The bathroom was slow and the check-in was slow,2,Negative
REV_2601,2025-05-12,"The bed was excellent. However, the wifi was great",5,Positive
REV_2602,2025-02-19,"The breakfast was fast. However, the wifi was fast",4,Positive
REV_2603,2025-02-23,The staff was fast,4,Positive
REV_2604,2025-03-22,The room was comfortable,4,Positive
REV_2605,2025-05-17,The room was friendly,4,Positive
REV_2606,2025-05-25,The pool was great,5,Positive
REV_2607,2025-06-17,The bed was excellent,5,Positive
REV_2608,2025-03-24,The carpet was old and the elevator was dirty,1,Negative
REV_2609,2025-02-28,The room was excellent. the staff was excellent,4,Positive
REV_2610,2025-04-17,The elevator was broken and the check-in was broken,2,Negative
REV_2611,2025-03-20,"The pool was delicious. However, the room was fast",4,Positive
REV_2612,2025-02-15,The carpet was smelly and the ac was dirty,1,Negative
REV_2613,2025-04-23,The carpet was smelly and the noise was dirty,1,Negative
REV_2614,2025-04-12,The carpet was dirty and the price was expensive,2,Negative
REV_2615,2025-05-07,"The view was friendly. However, the pool was amazing",5,Positive
REV_2616,2025-01-21,"The wifi was clean. However, the staff was excellent",5,Positive
REV_2617,2025-02-11,The price was expensive and the price was old,1,Negative
REV_2618,2025-03-22,The pool was amazing,5,Positive
REV_2619,2025-02-02,The noise was expensive and the bathroom was loud,1,Negative
REV_2620,2025-06-10,The location was delicious. the staff was fast,5,Positive
REV_2621,2025-01-27,The ac was broken and the elevator was loud,2,Negative
REV_2622,2025-01-10,The wifi was great,4,Positive
REV_2623,2025-06-29,The breakfast was fast and the location was amazing,4,Positive
REV_2624,2025-01-01,The location was amazing,4,Positive
REV_2625,2025-04-12,The location was fast and the room was friendly,4,Positive
REV_2626,2025-04-14,The staff was comfortable,5,Positive
REV_2627,2025-05-22,The room was delicious but the pool was friendly,4,Positive
REV_2628,2025-05-11,The location was fast,5,Positive
REV_2629,2025-02-10,"The pool was excellent. However, the pool was great",5,Positive
REV_2630,2025-04-01,The location was delicious. the pool was friendly,5,Positive
REV_2631,2025-05-30,The pool was clean and the pool was fast,5,Positive
REV_2632,2025-05-23,The view was friendly,4,Positive
REV_2633,2025-01-31,"The wifi was fast. However, the room was great",5,Positive
REV_2634,2025-04-23,The breakfast was excellent,4,Positive
REV_2635,2025-04-03,The breakfast was delicious. the location was great,4,Positive
REV_2636,2025-01-10,The noise was dirty and the bathroom was slow,2,Negative
REV_2637,2025-02-08,The room was great. the staff was fast,4,Positive
REV_2638,2025-01-15,The carpet was loud but the bed was delicious,3,Neutral
REV_2639,2025-05-03,The pool was clean. the breakfast was amazing,4,Positive
REV_2640,2025-05-05,The bed was friendly,5,Positive
REV_2641,2025-06-14,The breakfast was amazing,5,Positive
REV_2642,2025-02-25,The breakfast was delicious,4,Positive
REV_2643,2025-03-22,The price was dirty but the room was great,3,Neutral
REV_2644,2025-05-24,The room was comfortable,4,Positive
REV_2645,2025-03-05,The room was great,5,Positive
REV_2646,2025-05-05,The wifi was clean,5,Positive
REV_2647,2025-02-03,The pool was fast,4,Positive
REV_2648,2025-05-12,The staff was clean,4,Positive
REV_2649,2025-06-04,The breakfast was friendly. the location was great,5,Positive
REV_2650,2025-04-21,"The pool was comfortable. However, the room was fast",5,Positive
REV_2651,2025-06-04,The room was friendly,5,Positive
REV_2652,2025-01-14,The ac was loud and the price was broken,1,Negative
REV_2653,2025-01-22,The noise was rude and the price was loud,1,Negative
REV_2654,2025-03-19,The price was expensive but the location was delicious,3,Neutral
REV_2655,2025-05-20,The bed was excellent,5,Positive
REV_2656,2025-04-17,The check-in was old but the staff was comfortable,3,Neutral
REV_2657,2025-02-19,The noise was smelly and the check-in was dirty,2,Negative
REV_2658,2025-05-02,The elevator was broken and the carpet was loud,1,Negative
REV_2659,2025-02-26,The pool was comfortable,4,Positive
REV_2660,2025-03-19,The wifi was delicious and the staff was fast,5,Positive
REV_2661,2025-06-24,The pool was comfortable,4,Positive
REV_2662,2025-03-07,The check-in was slow and the carpet was dirty,2,Negative
REV_2663,2025-03-29,The pool was comfortable and the view was delicious,5,Positive
REV_2664,2025-03-29,The view was delicious. the location was excellent,5,Positive
REV_2665,2025-05-12,The staff was clean,4,Positive
REV_2666,2025-04-24,The check-in was rude and the price was broken,2,Negative
REV_2667,2025-01-25,"The room was fast. However, the staff was excellent",4,Positive
REV_2668,2025-02-21,The breakfast was friendly. the location was comfortable,4,Positive
REV_2669,2025-01-05,"The breakfast was delicious. However, the room was delicious",4,Positive
REV_2670,2025-02-22,The pool was friendly,5,Positive
REV_2671,2025-02-28,The location was friendly. the bed was clean,4,Positive
REV_2672,2025-01-12,"The staff was friendly. However, the breakfast was delicious",5,Positive
REV_2673,2025-01-10,The bed was comfortable,5,Positive
REV_2674,2025-05-10,The bathroom was loud and the noise was broken,1,Negative
REV_2675,2025-04-04,The wifi was fast,4,Positive
REV_2676,2025-03-30,The carpet was loud and the ac was slow,1,Negative
REV_2677,2025-06-14,The view was delicious,4,Positive
REV_2678,2025-04-11,"The wifi was amazing. However, the staff was delicious",4,Positive
REV_2679,2025-03-29,The room was amazing,5,Positive
REV_2680,2025-03-23,The location was fast but the breakfast was amazing,4,Positive
REV_2681,2025-04-24,The staff was fast,4,Positive
REV_2682,2025-02-26,The breakfast was comfortable,5,Positive
REV_2683,2025-02-05,The elevator was dirty and the elevator was expensive,2,Negative
REV_2684,2025-06-27,The bed was comfortable and the location was comfortable,4,Positive
REV_2685,2025-05-18,The location was amazing,4,Positive
REV_2686,2025-04-16,The bed was friendly,4,Positive
REV_2687,2025-06-24,The ac was slow but the bed was clean,3,Neutral
REV_2688,2025-02-26,The location was fast,4,Positive
REV_2689,2025-01-03,The elevator was smelly and the carpet was rude,2,Negative
REV_2690,2025-04-09,The staff was fast but the room was delicious,5,Positive
REV_2691,2025-05-14,The location was friendly,4,Positive
REV_2692,2025-04-29,The bathroom was smelly but the breakfast was great,3,Neutral
REV_2693,2025-02-26,The breakfast was excellent. the room was fast,4,Positive
REV_2694,2025-01-23,The wifi was comfortable,4,Positive
REV_2695,2025-01-28,The staff was friendly. the bed was amazing,4,Positive
REV_2696,2025-01-15,The carpet was old and the noise was dirty,2,Negative
REV_2697,2025-06-06,The ac was slow but the location was comfortable,3,Neutral
REV_2698,2025-03-10,The wifi was fast,5,Positive
REV_2699,2025-01-13,The noise was smelly but the pool was fast,3,Neutral
REV_2700,2025-02-20,The bathroom was dirty and the price was dirty,2,Negative
REV_2701,2025-04-19,The room was excellent but the wifi was comfortable,5,Positive
REV_2702,2025-04-14,The room was fast,5,Positive
REV_2703,2025-05-13,The noise was rude and the noise was smelly,1,Negative
REV_2704,2025-02-02,The elevator was slow and the noise was dirty,1,Negative
REV_2705,2025-04-19,The room was excellent,5,Positive
REV_2706,2025-01-22,The breakfast was excellent but the room was great,4,Positive
REV_2707,2025-06-11,The bathroom was broken and the ac was dirty,1,Negative
REV_2708,2025-03-23,The pool was comfortable,4,Positive
REV_2709,2025-03-04,The pool was comfortable but the bed was excellent,5,Positive
REV_2710,2025-01-29,The pool was amazing. the room was fast,5,Positive
REV_2711,2025-05-06,The room was excellent,5,Positive
REV_2712,2025-02-01,The staff was excellent,5,Positive
REV_2713,2025-02-22,The wifi was excellent,4,Positive
REV_2714,2025-05-26,The price was loud but the room was friendly,3,Neutral
REV_2715,2025-02-15,The view was delicious. the room was comfortable,4,Positive
REV_2716,2025-06-04,The bed was clean but the bed was great,5,Positive
REV_2717,2025-02-06,The view was friendly,5,Positive
REV_2718,2025-02-16,The elevator was smelly and the bathroom was slow,1,Negative
REV_2719,2025-02-25,The breakfast was delicious,5,Positive
REV_2720,2025-06-22,"The view was clean. However, the breakfast was friendly",5,Positive
